BALANCE,PURCHASES,PURCHASES_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_TRX,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS
167.244974,0,0,0,0,0,1275.337159,3000,7094.254317
24.382156,366.6,1,0,366.6,12,0,2000,335.625679
1001.129965,0,0,0,0,0,457.757366,1200,462.290269
108.766657,750.19,0.714286,750.19,0,7,0,2500,498.643829
3106.853852,0,0,0,0,0,3043.478003,6000,702.156272
787.341687,2732.66,1,2548.47,184.19,30,0,16500,2548.494077
1075.768647,200,0.083333,200,0,1,0,1200,550.95426
2270.22733,0,0,0,0,0,159.189426,2400,495.667079
38.994955,431.52,1,431.52,0,12,0,7000,417.892105
1154.381343,2421.85,1,468.65,1953.2,69,0,9000,1421.087219
126.098257,387.66,0.7,387.66,0,24,0,1200,211.00385
61.657184,338.4,1,0,338.4,12,0,1000,384.287358
6371.35328,0,0,0,0,0,3546.56566,7000,1914.79158
6057.280526,2235.12,1,1102.4,1132.72,103,0,10500,1489.016246
7005.310696,0,0,0,0,0,4273.427073,10500,1623.620841
4.598902,51.16,0.166667,0,51.16,2,0,3000,160.554337
59.264067,203.08,0.666667,0,203.08,8,956.776745,2000,1309.186831
953.772248,747.62,0.166667,747.62,0,2,1411.613588,2500,306.649908
22.187914,0,0,0,0,0,147.48527,3000,182.533898
2118.77868,62.46,0.5,0,62.46,6,1361.312559,4000,1080.520104
21.345298,1019,0.75,119,900,10,0,4500,1274.379409
4817.148022,0,0,0,0,0,7625.978921,8000,3810.594316
452.951976,3649.83,0.25,3649.83,0,10,0,7500,209.217046
41.25567,297.4,0.25,297.4,0,5,0,6000,595.460601
0,19.25,0.083333,0,19.25,1,0,4000,0
107.600851,1461.15,1,1034.03,427.12,33,0,7500,1334.893122
9.431309,80.44,0.416667,0,80.44,5,0,2500,104.97817
4768.062736,374.81,0.333333,333.2,41.61,4,9917.639168,7000,5283.297064
244.653051,1181.03,0.666667,607.4,573.63,15,0,4500,1047.448996
268.966315,784,0.5,659,125,12,0,10500,514.650308
1411.914825,0,0,0,0,0,127.321884,1500,259.780798
183.992665,1402.4,0.666667,1140.5,261.9,19,0,7200,1262.938606
19.491307,0,0,0,0,0,1161.514855,1200,3338.597271
3153.251957,3398.12,1,95.84,3302.28,24,5608.804955,3000,9000.706634
534.168335,3916.8,0.909091,2170.37,1746.43,60,107.838419,3000,3291.567762
6313.362606,0,0,0,0,0,9687.179224,10000,6291.189848
531.269205,33.4,1,0,33.4,12,0,3700,2508.700414
3699.694691,0,0,0,0,0,1182.596884,4000,769.962086
451.23106,1293.7,1,725.6,568.1,40,0,1200,894.932094
591.103032,626.69,0.166667,626.69,0,2,0,2500,786.571498
253.640197,2607.88,0.833333,1142.96,1464.92,43,73.579253,4000,1954.784637
4222.928545,0,0,0,0,0,4745.047686,8000,1383.938805
884.230978,0,0,0,0,0,611.76416,1200,883.943797
237.344299,1266.03,1,170,1096.03,46,0,1800,729.118157
19.949534,0,0,0,0,0,326.731167,2500,0
398.726283,393.49,0.166667,393.49,0,12,787.215403,600,795.860389
6991.964344,1384.92,0.75,0,1384.92,9,18.807602,13000,2814.59508
38.792757,1115.92,0.916667,0,1115.92,79,54.562891,3500,1506.34522
200.988312,0,0,0,0,0,1864.566564,2500,9724.871142
2173.970603,0,0,0,0,0,1192.786167,2400,445.866028
158.878732,738.65,0.833333,0,738.65,16,109.368455,7500,899.2372
1464.636143,0,0,0,0,0,2773.394382,1500,1751.449835
190.962339,2161.22,0.75,2161.22,0,24,0,5000,1663.048553
6983.408463,0,0,0,0,0,3354.686368,7700,1116.896212
58.83251,551.93,1,0,551.93,27,0,2500,437.19547
3046.937141,0,0,0,0,0,4021.457424,5000,809.451322
1396.279238,3380.44,1,1449.92,1930.52,27,0,3500,5451.794841
975.252077,1146.74,0.857143,796.74,350,8,0,1000,1273.063087
1622.84216,248.74,0.333333,0,248.74,4,1814.147021,2500,1082.286757
3899.763741,0,0,0,0,0,925.72976,6500,877.767833
2719.639153,715.81,0.333333,715.81,0,7,0,10000,694.102974
347.226798,1535.49,0.9,1203.69,331.8,24,0,1000,778.913464
8.172299,114,0.5,0,114,6,0,2700,123.400772
8248.178009,1788.84,1,0,1788.84,12,90.031207,18000,40627.59524
289.353197,461.68,0.333333,201,260.68,7,0,4500,282.328051
38.91624,358.49,0.916667,0,358.49,11,188.234434,2500,479.607061
810.739995,86.9,0.083333,86.9,0,1,0,7500,253.775702
438.337653,1867.9,0.75,1424.87,443.03,24,128.429272,6500,2080.403638
101.083401,553.36,0.666667,140,413.36,9,1719.767683,3000,2515.38256
1300.793883,1282.2,1,0,1282.2,12,0,1200,1407.623536
1418.838078,0,0,0,0,0,272.782072,1500,619.975821
2042.585017,498.96,0.857143,0,498.96,9,2364.540395,2500,414.718951
218.948323,1858.33,0.666667,1380,478.33,14,0,4500,1934.821016
115.467669,354,0.166667,354,0,2,0,16500,4555.965464
199.462047,1296.2,0.25,745.82,550.38,14,0,1800,18.125527
143.737177,1456,0.666667,361,1095,17,0,2500,1416.600792
45.45702,175,0.166667,175,0,2,0,1200,212.558928
1089.795044,0,0,0,20,1,38.249993,1200,284.731156
19.946102,450,1,0,450,10,0,1000,386.571651
626.213492,0,0,0,0,0,3393.427055,1200,3566.140224
1849.017387,0,0,0,0,0,838.008227,2500,433.218956
2992.591246,0,0,0,0,0,759.456509,3500,817.050377
2021.514867,1582.84,0.5,1554.89,27.95,8,0,2500,565.380786
2122.066396,0,0,0,0,0,1048.972729,3000,548.182704
4.417273,27.42,0.083333,0,27.42,1,0,1800,228.417814
825.347767,0,0,0,0,0,105.877591,1200,426.206835
87.462633,0,0,0,0,0,1251.696029,2000,2678.249487
1223.909602,607,0.916667,607,0,13,0,1200,466.149713
83.930127,1027.64,0.5,1027.64,0,15,0,6000,1007.971531
1241.025652,0,0,0,0,0,180.783929,1800,842.814061
268.797746,70,0.5,0,70,6,0,1000,105.954038
451.404363,2196,0.833333,2154.34,41.66,14,0,1800,2142.056177
3.248979,91.26,0.083333,0,91.26,2,0,3500,0
160.873814,480,0.666667,480,0,8,0,1500,38.770699
982.566805,282.39,0.583333,0,282.39,7,0,1000,722.645708
4070.500764,710.8,0.833333,140,570.8,16,4620.069456,4900,364.205524
1048.892643,0,0,0,0,0,115.766104,1100,218.648513
507.076999,0,0,0,0,0,1391.140391,1500,2104.053736
158.634812,1765.38,0.666667,84.8,1680.58,24,0,9500,1661.464986
976.370187,0,0,0,0,0,1622.255801,1600,3056.718074
5.336222,57,0.25,0,57,3,0,5000,164.041195
3363.288511,1123.42,1,865.78,257.64,30,1992.271699,4500,4772.462052
1475.396878,5055.77,1,2931.91,2123.86,69,0,1900,4826.844372
15155.53286,717.24,1,717.24,0,24,4718.274895,18000,4002.194556
782.392041,8168.9,1,3000.97,5167.93,59,0,16500,7455.296139
3157.715309,548.79,0.583333,548.79,0,48,3075.115015,3500,3817.151157
872.07108,853,0.5,0,853,6,999.04114,4000,784.917897
1904.495561,4044.14,1,2961.8,1082.34,66,0,6700,6312.820074
1186.287841,115.5,0.166667,115.5,0,3,0,1200,446.088328
3838.312836,0,0,0,0,0,1256.712548,9500,1419.130675
5975.063353,345.3,0.166667,345.3,0,2,3599.222154,6500,2010.926039
2005.438728,956.05,0.583333,818.73,137.32,16,0,2500,915.734963
6749.994904,0,0,0,0,0,4561.826799,11500,4930.710131
6.127959,82.85,0.636364,0,82.85,13,0,3500,100.08381
1994.694769,248.75,0.166667,248.75,0,2,1016.518185,6000,568.025868
7404.850748,0,0,0,0,0,12405.2945,11500,13956.71873
6950.583049,400.98,0.5,0,400.98,6,259.046858,12500,2008.360568
5976.796897,1194.52,0.416667,0,1194.52,15,790.205561,6000,2722.095294
19.846569,0,0,0,0,0,133.049604,1200,48.739156
6456.515148,0,0,0,0,0,3802.386718,7500,2640.103648
2651.484926,908.15,1,0,908.15,23,1008.639756,3000,4361.679346
1091.437438,1237.37,0.833333,447.6,789.77,13,0,4500,833.893431
28.588826,151.92,1,0,151.92,8,0,1000,111.631804
703.368382,64,0.5,0,64,6,0,2550,179.083715
1512.218864,1002.93,1,825.89,177.04,23,0,4000,328.446221
1608.052487,0,0,0,0,0,2496.721337,5000,9933.62261
233.961592,248.44,0.5,13,235.44,6,0,1200,219.96077
159.36681,1277.5,0.583333,0,1277.5,7,0,2500,1315.820451
27.40855,290.6,1,290.6,0,12,0,2000,315.279531
1132.796058,519.79,0.583333,519.79,0,8,0,1200,642.723631
101.874313,70,0.083333,70,0,1,365.228157,2500,464.687342
862.753623,1282.38,0.916667,0,1282.38,11,0,11500,930.179257
3753.102666,0,0,0,0,0,702.912179,11000,1029.476417
996.223227,0,0,0,0,0,1398.39554,8000,2369.167737
4035.138453,0,0,0,0,0,2399.437045,7000,1474.388466
1845.210833,0,0,0,0,0,1960.264859,4500,331.387568
46.56216,261.16,1,0,261.16,16,0,4000,230.605229
299.179091,1147.23,0.25,1071.7,75.53,6,0,4000,1460.796216
2917.079199,0,0,0,0,0,844.083928,3000,1360.117166
3062.16821,2253.98,0.9,920.54,1333.44,68,4161.09715,9000,1132.237548
320.33625,0,0,0,0,0,1258.982051,6500,1746.672526
24.176932,189.85,0.333333,189.85,0,4,0,3000,184.60455
5496.421462,0,0,0,0,0,2338.977761,6000,1292.534876
0.074724,0,0,0,0,0,370.73048,1000,1628.657052
6063.976197,3987.01,0.833333,3531.24,455.77,25,2791.263609,7500,1423.187576
2669.587009,0,0,0,0,0,967.482287,6500,666.186973
86.206262,626.28,0.833333,210.7,415.58,22,0,3000,729.334233
958.26975,0,0,0,0,0,171.920223,1000,327.333462
10929.05958,675.89,0.916667,500.39,175.5,12,1521.869211,12000,2639.956641
11581.9335,0,0,0,0,0,9236.092963,13000,2132.826323
207.209597,13.66,0.090909,0,13.66,1,0,7000,1703.339459
3139.267322,5393.36,1,2094.44,3298.92,86,0,3000,4173.119357
2689.895528,0,0,0,0,0,270.201463,2900,639.484442
1406.627442,2315.86,0.916667,1339.26,976.6,27,0,4000,3176.971719
1594.485356,2650.91,1,2123.9,527.01,33,0,7000,1416.618009
3755.184007,3211.86,1,1420.58,1791.28,22,0,11000,3198.261943
38.795708,229.48,0.25,229.48,0,3,0,3050,392.882251
37.911473,254,0.666667,84,170,12,0,3000,248.076679
1723.804529,3145.79,1,997.29,2148.5,26,0,6000,995.065501
165.290723,971.2,0.166667,971.2,0,3,446.94537,1000,1922.505496
683.391465,0,0,0,0,0,1786.070392,3000,346.494649
10.358325,98.83,0.454545,98.83,0,5,0,7000,116.299635
1063.614099,0,0,0,0,0,196.616463,1200,206.505212
98.290292,4440.8,0.583333,4440.8,0,19,0,1500,7150.995346
1540.879308,0,0,0,0,0,154.550357,4000,720.558343
3083.636304,250,0.5,0,250,6,0,10000,4669.193554
1098.457059,0,0,0,0,0,18.510103,1200,224.204359
4836.914446,305.6,0.166667,305.6,0,2,0,16500,2547.923816
131.069154,1315.39,1,313.08,1002.31,50,0,3500,1123.656185
49.564532,433.5,0.909091,273.94,159.56,13,0,9000,465.466079
1967.70274,744.9,0.5,669.9,75,10,956.424536,4000,449.758817
1669.128355,0,0,0,0,0,335.056814,1800,528.612762
56.116326,368.47,0.083333,368.47,0,5,66.320495,2500,174.470592
227.184126,50,0.083333,50,0,1,947.140065,5500,2074.177677
1417.157652,562.5,0.416667,0,562.5,5,0,1500,987.794574
1406.483149,0,0,0,0,0,363.680545,1500,214.423727
0,581,0.583333,0,581,7,0,1000,692.523718
1124.582725,0,0,0,0,0,219.933843,1200,446.251464
110.409387,992.88,0.416667,992.88,0,12,0,4500,791.103098
4929.758948,4939.1,0.666667,4939.1,0,309,2365.84349,6000,3952.187547
687.378139,74.42,0.25,0,74.42,3,0,700,353.250281
7.167028,99,0.333333,99,0,4,0,6000,196.556706
49.433937,387,1,0,387,9,0,3000,335.472854
1427.949491,0,0,0,0,0,617.736537,1800,2163.873958
17.141376,182.1,0.25,33.6,148.5,4,113.918826,6000,255.074373
2285.655394,3648.73,0.9,2517.43,1131.3,46,2034.664095,7000,586.67656
341.149186,48.78,0.083333,48.78,0,1,0,500,256.731955
91.705554,1468.1,0.833333,1468.1,0,27,0,3000,1502.962138
2032.338405,158.24,0.666667,0,158.24,8,2508.932178,2500,625.314406
4.12565,25.69,0.083333,25.69,0,1,0,4500,163.352538
709.473364,548.85,0.666667,385.29,163.56,13,153.665694,1200,381.15677
8048.03442,0,0,0,0,0,6163.107978,12000,2165.252987
2755.306896,2754.49,0.75,1974,780.49,43,3193.924548,13000,4843.691023
348.646985,230,0.166667,230,0,2,1099.152158,1200,443.364076
472.663708,310.44,0.416667,0,310.44,5,0,4000,2493.243567
387.585128,0,0,0,0,0,2494.497971,3000,0
120.658015,349.12,0.25,349.12,0,4,0,2700,383.414493
105.385636,1536.31,0.666667,344.91,1191.4,8,0,3000,1639.344093
2843.942194,0,0,0,0,0,266.975744,3000,869.193769
28.315171,225.02,0.375,111.7,113.32,3,0,10000,315.246249
949.530268,45.65,0.083333,45.65,0,1,47.786053,1000,303.450157
34.706824,242.9,0.083333,242.9,0,2,0,1500,85.290895
3596.749572,0,0,0,0,0,1172.638871,6000,1499.401344
49.920897,400.19,1,400.19,0,14,0,8500,363.703322
120.945829,33.38,0.2,0,33.38,2,0,1000,514.002301
1118.479084,325.95,0.666667,203.96,121.99,9,0,2400,290.888289
216.184011,0,0,0,0,0,948.380744,1200,243.64342
3997.572659,0,0,0,0,0,3516.5482,4500,1456.274689
1906.703614,780,1,0,780,12,0,3000,1338.303471
1747.359784,0,0,0,0,0,413.38083,1800,700.732344
2363.615492,1441.32,0.833333,374.64,1066.68,11,0,6000,1055.392983
1247.196735,243,0.333333,243,0,9,0,1200,529.091477
336.640397,589.59,0.833333,165,424.59,17,0,5000,839.728514
135.493002,0,0,0,0,0,499.794103,1200,1844.110066
957.980588,424.76,0.333333,0,424.76,4,0,5000,504.56116
965.236679,2786.08,0.75,763.82,2022.26,33,0,4500,1399.589495
260.409355,545.34,0.416667,257.34,288,9,0,1500,384.809868
2772.790822,337.98,1,0,337.98,45,198.185224,3000,1043.396353
1305.266304,1078.89,0.833333,844.99,233.9,20,2081.15215,5000,164.080259
1153.335938,886.56,1,0,886.56,12,0,1000,724.171914
633.388444,830.45,0.416667,830.45,0,8,0,6000,497.263402
5830.700298,4079.01,1,507,3572.01,72,0,11500,2038.201869
4931.40051,540,0.083333,540,0,2,527.008867,11500,1174.80652
344.532447,3603,1,1990.05,1612.95,44,0,6000,2912.826118
743.52397,962.78,1,278.48,684.3,30,360.154972,1000,402.895757
1161.901683,10903.22,1,7841.79,3061.43,136,0,12000,10799.00074
10.451064,405.93,0.111111,405.93,0,1,0,6500,831.748202
256.028048,627.42,0.833333,0,627.42,16,0,2500,288.225797
1109.172807,190,0.083333,190,0,1,1496.441591,1500,795.189855
15.307062,71.52,1,0,71.52,6,0,1500,55.180487
1056.954525,0,0,0,0,0,744.221343,2500,498.592426
4797.567431,0,0,0,0,0,4824.425698,5000,5965.070573
42.363094,0,0,0,0,0,260.723304,1200,440.939379
608.422266,0,0,0,0,0,2338.86519,4000,600.277524
7.950803,92.2,0.583333,0,92.2,7,0,3000,152.592178
927.983543,1321.52,0.25,1321.52,0,15,0,4500,527.949934
821.933113,987.26,0.916667,872.64,114.62,29,0,6500,1605.098906
46.773238,2166.56,0.666667,0,2166.56,16,0,3000,1969.308069
42.755706,350.94,0.25,284.29,66.65,9,0,5000,1191.823088
95.731707,632.3,0.916667,200,432.3,12,0,2000,606.576346
889.767658,2997.02,0.916667,1823.02,1174,22,0,7000,2199.48968
1456.399956,0,0,0,0,0,4116.968065,2500,2793.487295
72.372971,456.7,0.25,456.7,0,4,0,1200,312.287787
405.052353,515.14,0.583333,69,446.14,11,0,4500,281.491353
855.811816,1960.18,1,306.18,1654,42,271.838738,3000,2043.814652
1074.258487,11.35,0.083333,0,11.35,1,0,1200,421.348577
3024.642476,0,0,0,0,0,2381.716886,8000,578.458133
597.410794,344.75,0.25,289.3,55.45,7,1347.900815,2500,2026.647785
43.20377,308.22,0.916667,0,308.22,11,0,2000,331.111373
79.517489,335.38,0.25,270,65.38,3,0,3000,413.920617
35.16925,272.34,0.416667,0,272.34,8,0,1500,386.322209
5177.774511,1562.74,0.666667,979.99,582.75,9,1443.200669,9000,3770.423728
80.298186,1090,0.5,0,1090,6,0,4500,1015.891727
1202.204204,435.04,0.916667,435.04,0,11,0,1200,686.958695
31.161679,300,0.5,0,300,6,0,11500,619.179957
176.162762,1814.64,0.583333,1614.64,200,25,0,4000,1847.959268
703.407676,637.84,0.636364,0,637.84,7,0,4500,888.272466
445.921101,1580.56,1,701.61,878.95,61,2703.408056,2500,3992.8893
3083.784255,0,0,0,0,0,737.652849,5500,1033.581612
31.111548,110,0.083333,110,0,1,0,8000,228.192095
503.732786,1730.3,0.916667,1401.15,329.15,21,0,2500,2293.371099
176.837859,108.39,0.416667,0,108.39,6,0,1500,56.561603
94.537529,1399.55,0.916667,1399.55,0,12,0,7500,471.663042
661.940291,755.14,0.916667,482.9,272.24,29,0,6500,2284.482833
8.799432,1591.48,0.833333,218.8,1372.68,23,0,2000,1496.045221
3106.418215,0,0,0,0,0,2139.745589,10000,11508.41333
827.393597,693.89,0.416667,0,693.89,13,0,1500,1954.590955
0,94.5,0.166667,0,94.5,2,0,1500,0
4361.964176,0,0,0,0,0,288.451529,4500,1041.187421
73.10055,78.09,0.25,0,78.09,3,0,4000,93.718849
7.047482,321.07,0.916667,321.07,0,11,0,3000,285.785253
353.895121,2073.54,0.75,2073.54,0,35,175.826711,700,1633.858307
5911.506531,0,0,0,0,0,7098.892954,8000,1156.310659
8.523984,130.32,0.166667,0,130.32,2,0,1500,64.34569
3096.831684,4492.85,1,1076.95,3415.9,40,0,10000,3853.65899
2468.506177,0,0,0,0,0,648.808629,2500,601.740186
1341.000157,1355.77,0.916667,1220.45,135.32,24,929.959753,4000,553.207757
169.343874,1553.8,0.5,1553.8,0,8,0,16500,1921.042991
18.112481,206.69,0.416667,0,206.69,5,0,2000,259.021737
287.493279,1709,0.111111,1709,0,1,0,2283.333333,5120.550705
38.013028,469.62,0.833333,0,469.62,12,0,4000,744.854844
8.570991,149.55,0.083333,149.55,0,1,0,5000,447.377119
7.20735,152.02,0.583333,0,152.02,7,0,1000,219.445915
15.667283,147.48,1,0,147.48,12,0,3000,137.105608
955.159037,440.57,0.666667,45.65,394.92,13,0,1000,684.090131
827.255067,281.97,0.416667,0,281.97,5,0,1000,298.808637
2472.017517,2317.89,1,1716.02,601.87,55,0,5500,647.118596
22.322215,448,0.333333,190,258,5,0,3000,1262.320878
1764.083164,329.47,1,0,329.47,22,58.536178,1800,789.269658
23.651198,250,0.416667,0,250,5,0,1200,475.347623
1886.811282,146.73,0.166667,146.73,0,2,3249.377014,3000,2817.269516
232.140345,552.66,1,76,476.66,20,76.633316,500,1123.972876
17.092052,1160,1,0,1160,29,0,7000,1587.607855
4746.953711,0,0,0,0,0,939.38774,11000,1257.708437
30.969957,319.67,0.666667,319.67,0,5,0,7500,103.198108
201.463595,2148.34,1,638.34,1510,32,0,5000,1951.521978
322.411152,1506.92,1,813.02,693.9,33,0,2500,1567.278435
1129.185643,0,0,0,0,0,1385.126221,1500,1275.071841
99.643727,677.68,1,655.68,22,14,0,3000,809.678399
651.394216,2529.64,1,1014.32,1515.32,83,0,7500,2334.314811
1409.256223,4569.65,0.7,1748.94,2820.71,24,3883.517967,30000,5772.813158
194.927,2061.48,0.833333,1613.06,448.42,23,0,8500,1937.914753
6758.987905,198.96,0.5,26.6,172.36,7,7019.083751,11000,2337.875284
2332.496766,0,0,0,0,0,1848.691278,9700,803.519921
1860.469601,0,0,0,0,0,303.822585,4000,560.883507
920.529926,462.33,0.571429,462.33,0,11,1065.754951,1200,514.839542
3347.700395,5967.42,1,5016.08,951.34,73,0,11500,3012.483841
947.70851,483.4,0.083333,483.4,0,1,1288.83283,2000,394.907752
574.032791,1606.51,1,0,1606.51,98,0,1000,1844.561564
3067.274152,0,0,0,0,0,591.246114,3500,692.136868
768.881695,408.59,0.25,408.59,0,7,0,2500,2095.952073
1190.884428,0,0,0,0,0,1817.843113,2000,290.690807
1710.119356,1697.15,0.916667,122.9,1574.25,37,0,7500,1161.146904
229.878735,0,0,0,0,0,928.309409,3000,101.7826
4766.360515,2894.04,1,2583.82,310.22,34,1386.851165,20000,1302.79339
3007.664861,534.26,0.833333,365.51,168.75,21,0,16000,3007.94197
1871.597836,3220.25,0.833333,208.49,3011.76,28,2367.006699,5500,448.564207
1455.745146,266,0.222222,266,0,4,168.514165,1500,284.966485
1986.558317,0,0,0,0,0,872.861808,6500,653.211583
36.174755,315,1,0,315,12,0,1000,294.181491
129.836526,1433.99,0.909091,743.99,690,19,0,4000,1363.134203
206.978089,0,0,0,0,0,500.665069,3000,936.856845
1192.594159,1324.82,0.666667,1000.12,324.7,17,914.684674,6000,610.477936
50.564486,84,0.083333,84,0,2,259.105418,2000,474.054081
62.104602,377.62,0.5,0,377.62,6,0,2500,548.900318
56.945201,328.1,0.166667,328.1,0,4,0,6500,437.845434
8.421315,60,0.083333,60,0,1,0,6000,250.155585
15.810927,246.29,0.181818,246.29,0,4,0,500,149.886496
44.613002,281.7,0.083333,281.7,0,2,0,7500,401.455848
2342.724406,0,0,0,0,0,4697.170219,8000,6049.990217
3164.714813,839.65,0.5,815.65,24,7,96.764357,4000,740.325412
2068.865586,0,0,0,0,0,1285.834671,2500,607.215424
0,265.76,0.916667,0,265.76,11,0,1500,288.141157
14.891908,59.8,0.166667,59.8,0,2,0,500,98.211239
1367.301373,231.41,1,0,231.41,16,0,2500,107.242408
299.82542,480,1,130,350,8,416.566286,1000,113.970639
0,0,0,0,0,0,253.887233,500,2437.932505
1176.088299,0,0,0,0,0,1106.360593,1200,27.832777
1164.125671,0,0,0,0,0,3087.004701,3500,244.853194
25.499945,62.53,0.083333,62.53,0,1,0,1700,1637.518241
3646.30636,594.88,0.416667,133.9,460.98,9,3281.891728,9000,732.79341
164.583178,1489.28,0.333333,918.48,570.8,8,0,3500,1858.087268
2980.628942,1352.52,0.083333,1352.52,0,1,0,10000,782.875155
3350.186138,0,0,0,0,0,2887.013513,4500,1161.817205
1101.8547,0,0,0,0,0,38.930597,2100,292.271318
468.294595,4164.14,1,3215.54,948.6,53,0,4000,3958.926162
63.928065,183.6,1,0,183.6,12,0,1500,141.055898
906.613422,0,0,0,0,0,2222.768202,3000,1450.04403
798.693995,0,0,0,0,0,1865.808018,3000,180.865117
3.750633,159.6,0.166667,0,159.6,2,879.373487,4500,966.963956
1281.842665,0,0,0,0,0,371.667107,1500,576.243687
863.130387,37.3,0.166667,37.3,0,2,0,1000,164.343581
50.302615,0,0,0,0,0,575.797773,500,511.341658
33.817964,232.45,0.833333,0,232.45,10,0,1800,243.407128
559.917793,4760.11,1,2907.18,1852.93,85,19.930337,4000,3632.719723
2671.979402,1469.66,0.666667,1427.43,42.23,43,2150.272488,3000,4047.049777
814.781581,832.7,0.666667,832.7,0,19,757.375098,4000,265.237605
1184.434511,99.8,0.083333,99.8,0,2,3445.51955,3000,3497.925485
3.198999,45.87,0.083333,0,45.87,1,0,3000,89.700598
33.267171,341.45,0.833333,0,341.45,17,0,5000,361.47312
261.462528,2893.57,1,1690.63,1202.94,71,0,10000,2567.609796
2659.411879,177.62,0.166667,177.62,0,4,1831.115496,4000,577.131439
8.077527,125,0.545455,0,125,6,0,1500,155.940858
115.937936,0,0,0,0,0,1529.395551,1800,109.424145
69.37782,588.02,0.333333,71.3,516.72,5,0,7000,1596.674994
61.588389,250,0.666667,39,211,12,0,1000,282.556704
2.081357,26.49,0.083333,26.49,0,1,0,7500,78.573329
3092.189629,60.82,0.25,0,60.82,3,2361.473149,3500,856.196277
564.325877,0,0,0,0,0,36.998782,600,239.847051
10.684577,300,0.25,0,300,3,0,4000,368.807294
2067.148279,792.68,0.583333,441.9,350.78,21,446.493825,3500,697.332323
